,province,district_name,district_id,neighborhood_name,neighborhood_id
110249,MERSİN,TARSUS,558,TOPÇU MAH.,138458
110250,MERSİN,TARSUS,558,TOZKOPARAN ZAHİT MAH.,95526
110263,MERSİN,TARSUS,558,ULAŞ MAH.,138137
110266,MERSİN,TARSUS,558,VERİMLİ MAH.,138138
110267,MERSİN,TARSUS,558,YALAMIK MAH.,138139
110268,MERSİN,TARSUS,558,YANIKKIŞLA MAH.,138439
110269,MERSİN,TARSUS,558,YARAMIŞ MAH.,138140
110270,MERSİN,TARSUS,558,YARBAY ŞEMSETTİN MAH.,95527
110280,MERSİN,TARSUS,558,YAZLIK MAH.,138440
110281,MERSİN,TARSUS,558,YENİ MAH.,95528
110305,MERSİN,TARSUS,558,YENİ ÖMERLİ MAH.,95529
110309,MERSİN,TARSUS,558,YENİCE MAH.,138065
110325,MERSİN,TARSUS,558,YENİKÖY MAH.,138441
110326,MERSİN,TARSUS,558,YENİÇAY MAH.,138141
110327,MERSİN,TARSUS,558,YEŞİL MAH.,95530
110333,MERSİN,TARSUS,558,YEŞİLEVLER MAH.,95531
110337,MERSİN,TARSUS,558,YEŞİLTEPE MAH.,138063
110342,MERSİN,TARSUS,558,YEŞİLYURT MAH.,95532
110354,MERSİN,TARSUS,558,YUNUS EMRE MAH.,95533
110358,MERSİN,TARSUS,558,YUNUSOĞLU MAH.,138142
110359,MERSİN,TARSUS,558,YÜKSEK MAH.,138459
110360,MERSİN,TARSUS,558,ÇAKIRLI MAH.,138085
110362,MERSİN,TARSUS,558,ÇAMALAN B.M MAH.,138143
110363,MERSİN,TARSUS,558,ÇAMTEPE MAH.,138086
110364,MERSİN,TARSUS,558,ÇATALCA MAH.,138087
110365,MERSİN,TARSUS,558,ÇAVDARLI MAH.,138088
110366,MERSİN,TARSUS,558,ÇAVUŞLU MAH.,138147
110367,MERSİN,TARSUS,558,ÇAĞBAŞI MAH.,138084
110369,MERSİN,TARSUS,558,ÇAĞLAYAN MAH.,95534
110377,MERSİN,TARSUS,558,ÇEVRELİ MAH.,138148
110378,MERSİN,TARSUS,558,ÇOKAK MAH.,138150
110379,MERSİN,TARSUS,558,ÇUKURBAĞ MAH.,138151
110380,MERSİN,TARSUS,558,ÇÖPLÜ MAH.,138092
110381,MERSİN,TARSUS,558,ÇİFTLİK MAH.,138149
110382,MERSİN,TARSUS,558,ÇİRİŞTEPE MAH.,138091
110383,MERSİN,TARSUS,558,ÇİÇEKLİ MAH.,138090
110385,MERSİN,TARSUS,558,ÖZBEK MAH.,138123
110388,MERSİN,TARSUS,558,ÖZLÜCE MAH.,138455
110389,MERSİN,TARSUS,558,ÖĞRETMENLER MAH.,95535
110410,MERSİN,TARSUS,558,İBRİŞİM MAH.,138100
110412,MERSİN,TARSUS,558,İNCİRGEDİĞİ MAH.,138101
110413,MERSİN,TARSUS,558,İNCİRLİKUYU MAH.,138102
110415,MERSİN,TARSUS,558,İNKÖY MAH.,138423
110417,MERSİN,TARSUS,558,İSMETPAŞA MAH.,95536
110420,MERSİN,TARSUS,558,ŞAHİN MAH.,95537
110435,MERSİN,TARSUS,558,ŞEHİTKERİM MAH.,95538
110437,MERSİN,TARSUS,558,ŞEHİTLER TEPESİ MAH.,95539
110460,MERSİN,TARSUS,558,ŞEHİTMUSTAFA MAH.,95540
110465,MERSİN,TARSUS,558,ŞEHİTİSHAK MAH.,95541
110486,MERSİN,TOROSLAR,993,AKBELEN MAH.,119699
110519,MERSİN,TOROSLAR,993,ALADAĞ MAH.,138490
110520,MERSİN,TOROSLAR,993,ALANYALI MAH.,138491
110521,MERSİN,TOROSLAR,993,ALSANCAK MAH.,119700
110535,MERSİN,TOROSLAR,993,ARPAÇSAKARLAR MAH.,146848
110550,MERSİN,TOROSLAR,993,ARSLANKÖY MAH.,138486
110554,MERSİN,TOROSLAR,993,AYVAGEDİĞİ MAH.,138488
110557,MERSİN,TOROSLAR,993,BEKİRALANI MAH.,138807
110559,MERSİN,TOROSLAR,993,BULUKLU MAH.,119704
110562,MERSİN,TOROSLAR,993,DALAKDERE MAH.,138496
110564,MERSİN,TOROSLAR,993,DARISEKİSİ MAH.,138809
110565,MERSİN,TOROSLAR,993,DEMİRTAŞ MAH.,119706
110589,MERSİN,TOROSLAR,993,DEĞNEK MAH.,138509
110590,MERSİN,TOROSLAR,993,DEĞİRMENDERE MAH.,138810
110592,MERSİN,TOROSLAR,993,DORUKLU MAH.,138497
110594,MERSİN,TOROSLAR,993,DÜĞDÜÖREN MAH.,119707
110596,MERSİN,TOROSLAR,993,EVRENLİ MAH.,138498
110597,MERSİN,TOROSLAR,993,GÖZNE MAH.,138487
110601,MERSİN,TOROSLAR,993,GÜNEYKENT MAH.,119708
110627,MERSİN,TOROSLAR,993,GÜZELYAYLA MAH.,138485
110630,MERSİN,TOROSLAR,993,HALKKENT MAH.,119709
110664,MERSİN,TOROSLAR,993,HAMZABEYLİ MAH.,138499
110665,MERSİN,TOROSLAR,993,HOROZLU MAH.,138811
110666,MERSİN,TOROSLAR,993,HÜSEYİN OKAN MERZECİ MAH.,119710
110683,MERSİN,TOROSLAR,993,IŞIKTEPE MAH.,138500
110684,MERSİN,TOROSLAR,993,KARAİSALI MAH.,119711
110686,MERSİN,TOROSLAR,993,KAVAKLIPINAR MAH.,138510
110687,MERSİN,TOROSLAR,993,KAYRAKKEŞLİ MAH.,138501
110688,MERSİN,TOROSLAR,993,KAŞLI MAH.,119712
110693,MERSİN,TOROSLAR,993,KEPİRLİ MAH.,138502
110694,MERSİN,TOROSLAR,993,KERİMLER MAH.,138503
110695,MERSİN,TOROSLAR,993,KIZILKAYA MAH.,138812
110696,MERSİN,TOROSLAR,993,KORUCULAR MAH.,138504
110697,MERSİN,TOROSLAR,993,KORUKENT MAH.,119713
110713,MERSİN,TOROSLAR,993,KURDALİ MAH.,119714
110741,MERSİN,TOROSLAR,993,KURUDERE MAH.,138511
110742,MERSİN,TOROSLAR,993,MEVLANA MAH.,119715
110775,MERSİN,TOROSLAR,993,MUSALI MAH.,138813
110777,MERSİN,TOROSLAR,993,MUSTAFA KEMAL MAH.,119716
110786,MERSİN,TOROSLAR,993,MİTHAT TOROĞLU MAH.,119717
110803,MERSİN,TOROSLAR,993,OSMANİYE MAH.,119718
110827,MERSİN,TOROSLAR,993,PORTAKAL MAH.,119719
110844,MERSİN,TOROSLAR,993,RESULKÖY MAH.,138505
110846,MERSİN,TOROSLAR,993,SADİYE MAH.,138492
110847,MERSİN,TOROSLAR,993,SAĞLIK MAH.,119720
110875,MERSİN,TOROSLAR,993,SELÇUKLAR MAH.,119721
110896,MERSİN,TOROSLAR,993,SOĞUCAK MAH.,138489
110898,MERSİN,TOROSLAR,993,TIRTAR MAH.,138512
110899,MERSİN,TOROSLAR,993,TOROSLAR MAH.,119723
110918,MERSİN,TOROSLAR,993,TOZKOPARAN MAH.,119724
110949,MERSİN,TOROSLAR,993,TURGUT TÜRKALP MAH.,119725
110959,MERSİN,TOROSLAR,993,TURUNÇLU MAH.,119726
110972,MERSİN,TOROSLAR,993,YALINAYAK MAH.,119702
111005,MERSİN,TOROSLAR,993,YAVCA MAH.,138805
111006,MERSİN,TOROSLAR,993,YENİKÖY MAH.,138507
111007,MERSİN,TOROSLAR,993,YUSUF KILIÇ MAH.,119728
111018,MERSİN,TOROSLAR,993,YÜKSEKOLUK MAH.,138806
111019,MERSİN,TOROSLAR,993,ZEKİ AYAN MAH.,119729
111034,MERSİN,TOROSLAR,993,ÇAMLIDERE MAH.,138493
111035,MERSİN,TOROSLAR,993,ÇANDIR MAH.,138808
111036,MERSİN,TOROSLAR,993,ÇAVUŞLU MAH.,119730
111049,MERSİN,TOROSLAR,993,ÇAĞDAŞKENT MAH.,119731
111087,MERSİN,TOROSLAR,993,ÇAĞLARCA MAH.,138508
111088,MERSİN,TOROSLAR,993,ÇELEBİLİ MAH.,138494
111089,MERSİN,TOROSLAR,993,ÇOPURLU MAH.,138495
111091,MERSİN,TOROSLAR,993,ÇUKUROVA MAH.,119732
111121,MERSİN,TOROSLAR,993,ŞAHİNPINARI MAH.,138506
111122,MERSİN,ÇAMLIYAYLA,785,BAĞÇATAĞI MAH.,136983
111123,MERSİN,ÇAMLIYAYLA,785,BELÇINAR MAH.,136984
111125,MERSİN,ÇAMLIYAYLA,785,CUMAYAKASI MAH.,95203
111127,MERSİN,ÇAMLIYAYLA,785,DARIPINARI MAH.,136985
111129,MERSİN,ÇAMLIYAYLA,785,FAKILAR MAH.,136986
111131,MERSİN,ÇAMLIYAYLA,785,GİDEN MAH.,136987
111132,MERSİN,ÇAMLIYAYLA,785,KALE MAH.,95204
111135,MERSİN,ÇAMLIYAYLA,785,KESECİK MAH.,136989
111136,MERSİN,ÇAMLIYAYLA,785,KORUCAK MAH.,136990
111137,MERSİN,ÇAMLIYAYLA,785,KÖRMENLİK MAH.,136988
111138,MERSİN,ÇAMLIYAYLA,785,SARIKAVAK MAH.,136991
111140,MERSİN,ÇAMLIYAYLA,785,SARIKOYAK MAH.,136992
111141,MERSİN,ÇAMLIYAYLA,785,SEBİL MAH.,136982
111145,MERSİN,ÇAMLIYAYLA,785,ÇAYIREKİNLİĞİ MAH.,95205
111147,MUĞLA,BODRUM,96,AKYARLAR MAH.,137150
111159,MUĞLA,BODRUM,96,AKÇAALAN MAH.,147727
111178,MUĞLA,BODRUM,96,BAHÇELİEVLER MAH.,147728
111191,MUĞLA,BODRUM,96,BAHÇEYAKA MAH.,137138
111193,MUĞLA,BODRUM,96,BİTEZ MAH.,136845
111216,MUĞLA,BODRUM,96,CEVAT ŞAKİR MAH.,105192
111227,MUĞLA,BODRUM,96,CUMHURİYET MAH.,126326
111233,MUĞLA,BODRUM,96,DAĞBELEN MAH.,137154
111235,MUĞLA,BODRUM,96,DEREKÖY MAH.,137151
111238,MUĞLA,BODRUM,96,DİRMİL MAH.,147730
111253,MUĞLA,BODRUM,96,ESKİÇEŞME MAH.,105193
111264,MUĞLA,BODRUM,96,FARİLYA MAH.,147732
111271,MUĞLA,BODRUM,96,GERİŞ MAH.,147731
111279,MUĞLA,BODRUM,96,GÖKPINAR MAH.,137141
111280,MUĞLA,BODRUM,96,GÖLBAŞI MAH.,147734
111286,MUĞLA,BODRUM,96,GÖLKÖY MAH.,149598
111292,MUĞLA,BODRUM,96,GÜMBET MAH.,105194
111299,MUĞLA,BODRUM,96,GÜMÜŞLÜK MAH.,137133
111309,MUĞLA,BODRUM,96,GÜNDOĞAN MAH.,137136
111318,MUĞLA,BODRUM,96,GÜRECE MAH.,137155
111320,MUĞLA,BODRUM,96,GÜVERCİNLİK MAH.,137142
111324,MUĞLA,BODRUM,96,KARABAĞ MAH.,147726
111339,MUĞLA,BODRUM,96,KARAOVA MAH.,147735
111349,MUĞLA,BODRUM,96,KEMER MAH.,137143
111350,MUĞLA,BODRUM,96,KIZILAĞAÇ MAH.,149599
111356,MUĞLA,BODRUM,96,KONACIK MAH.,136846
111367,MUĞLA,BODRUM,96,KOYUNBABA MAH.,147729
111373,MUĞLA,BODRUM,96,KUMBAHÇE MAH.,105195
111383,MUĞLA,BODRUM,96,KUMKÖY MAH.,137144
111384,MUĞLA,BODRUM,96,KÜÇÜKBÜK MAH.,147733
111387,MUĞLA,BODRUM,96,MAZIKÖY MAH.,137145
111392,MUĞLA,BODRUM,96,MUMCULAR MAH.,136848
111400,MUĞLA,BODRUM,96,MÜSKEBİ MAH.,149596
111418,MUĞLA,BODRUM,96,PEKSİMET MAH.,137153
111424,MUĞLA,BODRUM,96,PINARLIBELEN MAH.,137146
111427,MUĞLA,BODRUM,96,SAZKÖY MAH.,137147
111429,MUĞLA,BODRUM,96,TEPECİK (KARAOVA) MAH.,137148
111430,MUĞLA,BODRUM,96,TEPECİK MAH.,105197
111432,MUĞLA,BODRUM,96,TORBA MAH.,105198
111438,MUĞLA,BODRUM,96,TURGUTREİS MAH.,137132
111452,MUĞLA,BODRUM,96,TÜRKBÜKÜ MAH.,149595
111458,MUĞLA,BODRUM,96,TÜRKKUYUSU MAH.,105199
111462,MUĞLA,BODRUM,96,UMURCA MAH.,105196
111474,MUĞLA,BODRUM,96,YAHŞİ MAH.,149597
111481,MUĞLA,BODRUM,96,YAKAKÖY MAH.,137156
111487,MUĞLA,BODRUM,96,YALIKAVAK MAH.,137134
111501,MUĞLA,BODRUM,96,YENİKÖY (KARAOVA) MAH.,137149
111503,MUĞLA,BODRUM,96,YENİKÖY MAH.,105200
111511,MUĞLA,BODRUM,96,YOKUŞBAŞI MAH.,105201
111520,MUĞLA,BODRUM,96,ÇAMARASI MAH.,137157
111525,MUĞLA,BODRUM,96,ÇAMLIK MAH.,137139
111526,MUĞLA,BODRUM,96,ÇARŞI MAH.,105202
111533,MUĞLA,BODRUM,96,ÇIRKAN MAH.,147725
111558,MUĞLA,BODRUM,96,ÇÖMLEKÇİ MAH.,137140
111560,MUĞLA,BODRUM,96,ÇİFTLİK MAH.,149600
111566,MUĞLA,BODRUM,96,İSLAMHANELERİ MAH.,137152
111576,MUĞLA,DALAMAN,635,AKÇATAŞ MAH.,105210
111577,MUĞLA,DALAMAN,635,ALTINTAS MAH.,105211
111584,MUĞLA,DALAMAN,635,ATAKENT MAH.,105212
111588,MUĞLA,DALAMAN,635,BEZKESE MAH.,105213
111591,MUĞLA,DALAMAN,635,BOZBEL MAH.,137158
111592,MUĞLA,DALAMAN,635,DARIYERİ MAH.,137160
111593,MUĞLA,DALAMAN,635,EGE MAH.,105214
111602,MUĞLA,DALAMAN,635,ELCİK MAH.,137161
111605,MUĞLA,DALAMAN,635,GÜRKÖY MAH.,137162
111607,MUĞLA,DALAMAN,635,GÜRLEYK MAH.,137163
111609,MUĞLA,DALAMAN,635,HÜRRİYET MAH.,105215
111616,MUĞLA,DALAMAN,635,KAPUKARGIN MAH.,137164
111619,MUĞLA,DALAMAN,635,KARACAAĞAÇ MAH.,137165
111620,MUĞLA,DALAMAN,635,KARAÇALI MAH.,105216
111641,MUĞLA,DALAMAN,635,KARGINKÜRÜ MAH.,137166
111644,MUĞLA,DALAMAN,635,KAVACIK MAH.,137167
111645,MUĞLA,DALAMAN,635,KAYADİBİ MAH.,137168
111646,MUĞLA,DALAMAN,635,KIZILKAYA MAH.,137169
111647,MUĞLA,DALAMAN,635,MERKEZ MAH.,105217
111667,MUĞLA,DALAMAN,635,NARLI MAH.,137170
111669,MUĞLA,DALAMAN,635,SABUNLU MAH.,137171
111670,MUĞLA,DALAMAN,635,SÖĞÜTLÜYURT MAH.,105218
111675,MUĞLA,DALAMAN,635,TAŞBAŞI MAH.,137173
111676,MUĞLA,DALAMAN,635,ÇÖĞMEN MAH.,137159
111678,MUĞLA,DALAMAN,635,ŞEREFLER MAH.,137172
111683,MUĞLA,DATÇA,164,CUMALI MAH.,137174
111686,MUĞLA,DATÇA,164,DATÇA MAH.,105235
111689,MUĞLA,DATÇA,164,EMECİK MAH.,137175
111692,MUĞLA,DATÇA,164,HIZIRŞAH MAH.,137176
111694,MUĞLA,DATÇA,164,KARAKÖY MAH.,137177
111697,MUĞLA,DATÇA,164,KIZLAN MAH.,137178
111701,MUĞLA,DATÇA,164,MESUDİYE MAH.,137179
111703,MUĞLA,DATÇA,164,REŞADİYE MAH.,105236
111706,MUĞLA,DATÇA,164,SINDI MAH.,137180
111707,MUĞLA,DATÇA,164,YAKA MAH.,137181
111710,MUĞLA,DATÇA,164,YAZI MAH.,137182
111712,MUĞLA,DATÇA,164,İSKELE MAH.,105237
111745,MUĞLA,FETHİYE,229,AKARCA MAH.,105247
111759,MUĞLA,FETHİYE,229,BABATAŞI MAH.,105248
111774,MUĞLA,FETHİYE,229,BOZYER MAH.,137189
111778,MUĞLA,FETHİYE,229,CAMİ MAH.,105249
111785,MUĞLA,FETHİYE,229,CUMHURİYET MAH.,105250
111790,MUĞLA,FETHİYE,229,ELDİREK MAH.,137191
111796,MUĞLA,FETHİYE,229,ESENKÖY MAH.,137192
111810,MUĞLA,FETHİYE,229,FARALYA MAH.,137201
111812,MUĞLA,FETHİYE,229,FOÇA MAH.,105251
111832,MUĞLA,FETHİYE,229,GÖCEK MAH.,137185
111843,MUĞLA,FETHİYE,229,GÖKBEN MAH.,137193
111845,MUĞLA,FETHİYE,229,GÖKÇEOVACIK MAH.,137194
111846,MUĞLA,FETHİYE,229,KARAAĞAÇ MAH.,137196
111848,MUĞLA,FETHİYE,229,KARACAÖREN MAH.,137197
111849,MUĞLA,FETHİYE,229,KARAGEDİK MAH.,105252
111855,MUĞLA,FETHİYE,229,KARAGÖZLER MAH.,105253
111859,MUĞLA,FETHİYE,229,KARAKEÇİLİLER MAH.,137200
111860,MUĞLA,FETHİYE,229,KARAÇULHA MAH.,137186
111895,MUĞLA,FETHİYE,229,KARGI MAH.,137198
111900,MUĞLA,FETHİYE,229,KAYAKÖY MAH.,137199
111903,MUĞLA,FETHİYE,229,KESİKKAPI MAH.,105254
111909,MUĞLA,FETHİYE,229,KIZILBEL MAH.,137488
111910,MUĞLA,FETHİYE,229,KORUKÖY MAH.,137489
111911,MUĞLA,FETHİYE,229,MENTEŞEOĞLU MAH.,105255
111925,MUĞLA,FETHİYE,229,NİF MAH.,137204
111929,MUĞLA,FETHİYE,229,PATLANGIÇ MAH.,105256
111958,MUĞLA,FETHİYE,229,PAZARYERİ MAH.,105257
111974,MUĞLA,FETHİYE,229,SÖĞÜTLÜ MAH.,137490
111975,MUĞLA,FETHİYE,229,TAŞYAKA MAH.,105258
112002,MUĞLA,FETHİYE,229,TUZLA MAH.,105259
112037,MUĞLA,FETHİYE,229,YAKACIK MAH.,137202
112039,MUĞLA,FETHİYE,229,YANIKLAR MAH.,137203
112045,MUĞLA,FETHİYE,229,YENİ MAH.,105260
112059,MUĞLA,FETHİYE,229,YEŞİLÜZÜMLÜ MAH.,137188
112064,MUĞLA,FETHİYE,229,ÇAMKÖY MAH.,137183
112079,MUĞLA,FETHİYE,229,ÇATALARIK MAH.,105261
112089,MUĞLA,FETHİYE,229,ÇENGER MAH.,137190
112090,MUĞLA,FETHİYE,229,ÇİFTLİK MAH.,137184
112098,MUĞLA,FETHİYE,229,ÖLÜDENİZ MAH.,137187
112109,MUĞLA,FETHİYE,229,İNCİRKÖY MAH.,137487
112112,MUĞLA,FETHİYE,229,İNLİCE MAH.,137195
112116,MUĞLA,KAVAKLIDERE,851,BAKIRCILAR MAH.,105294
112119,MUĞLA,KAVAKLIDERE,851,CUMHURİYET MAH.,105295
112122,MUĞLA,KAVAKLIDERE,851,DEREBAĞ MAH.,137496
112123,MUĞLA,KAVAKLIDERE,851,KURUCUOVA MAH.,137497
112124,MUĞLA,KAVAKLIDERE,851,MENTEŞE MAH.,137492
112129,MUĞLA,KAVAKLIDERE,851,NEBİLER MAH.,137498
112131,MUĞLA,KAVAKLIDERE,851,ORTAKÖY MAH.,137499
112132,MUĞLA,KAVAKLIDERE,851,SALKIM MAH.,137500
112133,MUĞLA,KAVAKLIDERE,851,YENİ MAH.,105296
112135,MUĞLA,KAVAKLIDERE,851,YEŞİLKÖY MAH.,137501
112136,MUĞLA,KAVAKLIDERE,851,ÇAMLIBEL MAH.,137493
112138,MUĞLA,KAVAKLIDERE,851,ÇAMLIYURT MAH.,137494
112139,MUĞLA,KAVAKLIDERE,851,ÇATAK MAH.,147431
112141,MUĞLA,KAVAKLIDERE,851,ÇAVDIR MAH.,137495
112142,MUĞLA,KAVAKLIDERE,851,ÇAYBOYU MAH.,137491
112146,MUĞLA,KÖYCEĞİZ,381,AKKÖPRÜ MAH.,137506
112148,MUĞLA,KÖYCEĞİZ,381,BALCILAR MAH.,137522
112149,MUĞLA,KÖYCEĞİZ,381,BEYOBASI MAH.,137502
112156,MUĞLA,KÖYCEĞİZ,381,DÖĞÜŞBELEN MAH.,137507
112160,MUĞLA,KÖYCEĞİZ,381,EKİNCİK MAH.,137508
112161,MUĞLA,KÖYCEĞİZ,381,GELİŞİM MAH.,105314
112170,MUĞLA,KÖYCEĞİZ,381,GÜLPINAR MAH.,105315
112177,MUĞLA,KÖYCEĞİZ,381,HAMİTKÖY MAH.,137509
112180,MUĞLA,KÖYCEĞİZ,381,KARAÇAM MAH.,137510
112181,MUĞLA,KÖYCEĞİZ,381,KAVAKARASI MAH.,137511
112183,MUĞLA,KÖYCEĞİZ,381,KÖYCEĞİZ MAH.,137512
112186,MUĞLA,KÖYCEĞİZ,381,OTMANLAR MAH.,137513
112189,MUĞLA,KÖYCEĞİZ,381,PINAR MAH.,137514
112197,MUĞLA,KÖYCEĞİZ,381,SAZAK MAH.,137515
112198,MUĞLA,KÖYCEĞİZ,381,SULTANİYE MAH.,137516
112200,MUĞLA,KÖYCEĞİZ,381,TOPARLAR MAH.,137503
112211,MUĞLA,KÖYCEĞİZ,381,ULUCAMİ MAH.,105316
112217,MUĞLA,KÖYCEĞİZ,381,YANGI MAH.,137517
112221,MUĞLA,KÖYCEĞİZ,381,YAYLA MAH.,137518
112222,MUĞLA,KÖYCEĞİZ,381,YENİ MAH.,105317
112228,MUĞLA,KÖYCEĞİZ,381,YEŞİLKÖY MAH.,137519
112230,MUĞLA,KÖYCEĞİZ,381,ZAFERLER MAH.,137520
112232,MUĞLA,KÖYCEĞİZ,381,ZEYTİNALANI MAH.,137521
112240,MUĞLA,KÖYCEĞİZ,381,ÇANDIR MAH.,137504
112241,MUĞLA,KÖYCEĞİZ,381,ÇAYHİSAR MAH.,137505
112242,MUĞLA,MARMARİS,410,ADAKÖY MAH.,137528
112247,MUĞLA,MARMARİS,410,ARMUTALAN MAH.,137523
112295,MUĞLA,MARMARİS,410,BAYIR MAH.,137536
112297,MUĞLA,MARMARİS,410,BELDİBİ MAH.,137524
112320,MUĞLA,MARMARİS,410,BOZBURUN MAH.,137527
112325,MUĞLA,MARMARİS,410,HATİPİRİMİ MAH.,105341
112333,MUĞLA,MARMARİS,410,HİSARÖNÜ MAH.,137531
112341,MUĞLA,MARMARİS,410,KARACA MAH.,137532
112343,MUĞLA,MARMARİS,410,KEMERALTI MAH.,105342
112358,MUĞLA,MARMARİS,410,ORHANİYE MAH.,137533
112362,MUĞLA,MARMARİS,410,OSMANİYE MAH.,137534
112364,MUĞLA,MARMARİS,410,SARIANA MAH.,105344
112373,MUĞLA,MARMARİS,410,SELİMİYE MAH.,137537
112376,MUĞLA,MARMARİS,410,SÖĞÜT MAH.,137538
112380,MUĞLA,MARMARİS,410,SİTELER MAH.,105345
112386,MUĞLA,MARMARİS,410,TAŞLICA MAH.,137539
112387,MUĞLA,MARMARİS,410,TEPE MAH.,105346
112402,MUĞLA,MARMARİS,410,TURGUT MAH.,137540
112404,MUĞLA,MARMARİS,410,TURUNÇ MAH.,137526
112409,MUĞLA,MARMARİS,410,YEŞİLBELDE MAH.,137535
112410,MUĞLA,MARMARİS,410,ÇAMDİBİ MAH.,105347
112418,MUĞLA,MARMARİS,410,ÇAMLI MAH.,137529
112420,MUĞLA,MARMARİS,410,ÇETİBELİ MAH.,137530
112421,MUĞLA,MARMARİS,410,ÇILDIR MAH.,105348
112435,MUĞLA,MARMARİS,410,İÇMELER MAH.,137525
112449,MUĞLA,MENTEŞE,1053,AKKAYA MAH.,129531
112452,MUĞLA,MENTEŞE,1053,AKYER MAH.,129532
112453,MUĞLA,MENTEŞE,1053,AKÇAOVA MAH.,129533
112457,MUĞLA,MENTEŞE,1053,ALGI MAH.,129534
112458,MUĞLA,MENTEŞE,1053,AVCILAR MAH.,129535
112459,MUĞLA,MENTEŞE,1053,BALIBEY MAH.,129536
112460,MUĞLA,MENTEŞE,1053,BAYIR MAH.,129537
112472,MUĞLA,MENTEŞE,1053,BOZYER MAH.,129539
112473,MUĞLA,MENTEŞE,1053,CAMİKEBİR MAH.,129540
112475,MUĞLA,MENTEŞE,1053,DAĞDİBİ MAH.,129541
112476,MUĞLA,MENTEŞE,1053,DAĞPINAR MAH.,129542
112478,MUĞLA,MENTEŞE,1053,DENİZOVA MAH.,129543
112480,MUĞLA,MENTEŞE,1053,DERİNKUYU MAH.,129544
112481,MUĞLA,MENTEŞE,1053,DOKUZÇAM MAH.,129545
112482,MUĞLA,MENTEŞE,1053,DOĞAN MAH.,129546
112484,MUĞLA,MENTEŞE,1053,DÜĞEREK MAH.,129547
112494,MUĞLA,MENTEŞE,1053,EMİRBEYAZIT MAH.,129548
112522,MUĞLA,MENTEŞE,1053,ESENÇAY MAH.,129549
112524,MUĞLA,MENTEŞE,1053,FADIL MAH.,129550
112525,MUĞLA,MENTEŞE,1053,GAZELLER MAH.,129551
112526,MUĞLA,MENTEŞE,1053,GÖKTEPE MAH.,129552
112527,MUĞLA,MENTEŞE,1053,GÜLAĞZI MAH.,129553
112530,MUĞLA,MENTEŞE,1053,GÜNLÜCE MAH.,129554
112531,MUĞLA,MENTEŞE,1053,HACIRÜSTEM MAH.,129555
112532,MUĞLA,MENTEŞE,1053,KAFACA MAH.,129556
112536,MUĞLA,MENTEŞE,1053,KARACAÖREN MAH.,129557
112537,MUĞLA,MENTEŞE,1053,KARAMEHMET MAH.,129558
112555,MUĞLA,MENTEŞE,1053,KARŞIYAKA MAH.,129559
112563,MUĞLA,MENTEŞE,1053,KIRAN MAH.,129560
112565,MUĞLA,MENTEŞE,1053,KOZAĞAÇ MAH.,129561
112566,MUĞLA,MENTEŞE,1053,KUYUCAK MAH.,129562
112567,MUĞLA,MENTEŞE,1053,KUZLUK MAH.,129563
112568,MUĞLA,MENTEŞE,1053,KÖTEKLİ MAH.,129564
112595,MUĞLA,MENTEŞE,1053,KİRAMETTİN MAH.,129565
112598,MUĞLA,MENTEŞE,1053,MEKE MAH.,129566
112599,MUĞLA,MENTEŞE,1053,MURATLAR MAH.,129567
112601,MUĞLA,MENTEŞE,1053,MUSLİHİTTİN MAH.,129568
112630,MUĞLA,MENTEŞE,1053,MÜŞTAKBEY MAH.,129569
112632,MUĞLA,MENTEŞE,1053,ORHANİYE MAH.,129570
112663,MUĞLA,MENTEŞE,1053,ORTA MAH.,129571
112665,MUĞLA,MENTEŞE,1053,ORTAKÖY MAH.,129572
112670,MUĞLA,MENTEŞE,1053,PAŞAPINARI MAH.,129573
112671,MUĞLA,MENTEŞE,1053,SALİHPAŞALAR MAH.,129574
112673,MUĞLA,MENTEŞE,1053,SARNIÇ MAH.,129575
112674,MUĞLA,MENTEŞE,1053,SUNGUR MAH.,129576
112675,MUĞLA,MENTEŞE,1053,TAŞLI MAH.,129577
112677,MUĞLA,MENTEŞE,1053,YARAŞ MAH.,129578
112679,MUĞLA,MENTEŞE,1053,YEMİŞENDERE MAH.,129579
112680,MUĞLA,MENTEŞE,1053,YENİBAĞYAKA MAH.,129580
112681,MUĞLA,MENTEŞE,1053,YENİCE MAH.,129581
112684,MUĞLA,MENTEŞE,1053,YENİKÖY (YERKESİK) MAH.,146260
112685,MUĞLA,MENTEŞE,1053,YENİKÖY MAH.,129582
112693,MUĞLA,MENTEŞE,1053,YERKESİK MAH.,129583
112699,MUĞLA,MENTEŞE,1053,YEŞİLYURT MAH.,129584
112705,MUĞLA,MENTEŞE,1053,YÖRÜKOĞLU MAH.,129585
112707,MUĞLA,MENTEŞE,1053,ZEYTİN MAH.,129586
112708,MUĞLA,MENTEŞE,1053,ÇAKMAK MAH.,129587
112709,MUĞLA,MENTEŞE,1053,ÇAMOLUK MAH.,129588
112710,MUĞLA,MENTEŞE,1053,ÇATAKBAĞYAKA MAH.,129538
112711,MUĞLA,MENTEŞE,1053,ÇAYBÜKÜ MAH.,129589
112712,MUĞLA,MENTEŞE,1053,ÇIRPI MAH.,129590
112713,MUĞLA,MENTEŞE,1053,ÇİFTLİK MAH.,129591
112714,MUĞLA,MENTEŞE,1053,ÖZLÜCE MAH.,129592
